"id","source_site","source_url","crawled_at","name","slug","price","original_price","status","product_type","unit","unit_quantity","shipping_required","shipping_fee","free_shipping_threshold","estimated_delivery_days","created_at","updated_at","category_id","seller_id","parsed_ingredients"
1982,homeplus,https://mfront.homeplus.co.kr/item?itemNo=071176956&storeType=HYPER&storeId=37,2025-12-20 16:56:09.540 +0900,해표 프리미엄 볶음땅콩유 750ML,해표-프리미엄-볶음땅콩유-750ml,14990,,active,main,,1.00,true,0,,,2025-12-20 16:56:09.542 +0900,2025-12-20 16:56:09.542 +0900,7,1,"{""brand"": ""해표"", ""grade"": null, ""state"": null, ""weight"": ""750ML"", ""confidence"": 0.9, ""weight_unit"": ""ml"", ""extracted_at"": ""2025-12-24T21:27:47.319415Z"", ""is_processed"": true, ""weight_value"": 750.0, ""main_ingredient"": ""땅콩"", ""sub_ingredients"": [], ""normalized_ingredient"": ""땅콩""}"
1984,homeplus,https://mfront.homeplus.co.kr/item?itemNo=071012206&storeType=HYPER&storeId=37,2025-12-20 16:56:09.551 +0900,길렝 화이트 트러플 EV 스프레이 200ML,길렝-화이트-트러플-ev-스프레이-200ml,10990,,active,main,,1.00,true,0,,,2025-12-20 16:56:09.553 +0900,2025-12-20 16:56:09.553 +0900,7,1,"{""brand"": ""길렝"", ""grade"": null, ""state"": null, ""weight"": ""200ML"", ""confidence"": 0.9, ""weight_unit"": ""ML"", ""extracted_at"": ""2025-12-24T21:27:51.903630Z"", ""is_processed"": true, ""weight_value"": 200.0, ""main_ingredient"": ""트러플"", ""sub_ingredients"": [], ""normalized_ingredient"": ""트러플""}"
1986,homeplus,https://mfront.homeplus.co.kr/item?itemNo=070119024&storeType=HYPER&storeId=37,2025-12-20 16:56:09.563 +0900,해표 포도씨유 500ML,해표-포도씨유-500ml,9500,,active,main,,1.00,true,0,,,2025-12-20 16:56:09.564 +0900,2025-12-20 16:56:09.564 +0900,7,1,"{""brand"": ""해표"", ""grade"": null, ""state"": null, ""weight"": ""500ML"", ""confidence"": 0.9, ""weight_unit"": ""ML"", ""extracted_at"": ""2025-12-24T21:27:57.053384Z"", ""is_processed"": true, ""weight_value"": 500.0, ""main_ingredient"": ""포도씨"", ""sub_ingredients"": [], ""normalized_ingredient"": ""포도씨""}"
1987,homeplus,https://mfront.homeplus.co.kr/item?itemNo=070001100&storeType=HYPER&storeId=37,2025-12-20 16:56:09.568 +0900,만토바 230도 오일스프레이 200ML,만토바-230도-오일스프레이-200ml,11980,,active,main,,1.00,true,0,,,2025-12-20 16:56:09.569 +0900,2025-12-20 16:56:09.569 +0900,7,1,"{""brand"": ""만토바"", ""grade"": null, ""state"": null, ""weight"": ""200ML"", ""confidence"": 0.9, ""weight_unit"": ""ml"", ""extracted_at"": ""2025-12-24T21:27:59.130110Z"", ""is_processed"": true, ""weight_value"": 200.0, ""main_ingredient"": ""오일"", ""sub_ingredients"": [], ""normalized_ingredient"": ""식용유""}"
1989,homeplus,https://mfront.homeplus.co.kr/item?itemNo=069692261&storeType=HYPER&storeId=37,2025-12-20 16:56:09.579 +0900,풀무원 새콤달콤 유부초밥 165G,풀무원-새콤달콤-유부초밥-165g,4790,,active,main,,1.00,true,0,,,2025-12-20 16:56:09.581 +0900,2025-12-20 16:56:09.581 +0900,8,1,"{""brand"": ""풀무원"", ""grade"": null, ""state"": null, ""weight"": ""165G"", ""confidence"": 0.9, ""weight_unit"": ""G"", ""extracted_at"": ""2025-12-24T21:28:03.842631Z"", ""is_processed"": true, ""weight_value"": 165.0, ""main_ingredient"": ""유부"", ""sub_ingredients"": [], ""normalized_ingredient"": ""유부""}"
1990,homeplus,https://mfront.homeplus.co.kr/item?itemNo=070263019&storeType=HYPER&storeId=37,2025-12-20 16:56:09.585 +0900,동원 롤 유부초밥 고소한맛 254G,동원-롤-유부초밥-고소한맛-254g,7990,,active,main,,1.00,true,0,,,2025-12-20 16:56:09.586 +0900,2025-12-20 16:56:09.586 +0900,8,1,"{""brand"": ""동원"", ""grade"": null, ""state"": null, ""weight"": ""254G"", ""confidence"": 0.9, ""weight_unit"": ""G"", ""extracted_at"": ""2025-12-24T21:28:06.378531Z"", ""is_processed"": true, ""weight_value"": 254.0, ""main_ingredient"": ""유부"", ""sub_ingredients"": [""초밥""], ""normalized_ingredient"": ""유부""}"
1992,homeplus,https://mfront.homeplus.co.kr/item?itemNo=070037564&storeType=HYPER&storeId=37,2025-12-20 16:56:09.596 +0900,사조대림 주부 유부초밥 짱 160G,사조대림-주부-유부초밥-짱-160g,3990,,active,main,,1.00,true,0,,,2025-12-20 16:56:09.597 +0900,2025-12-20 16:56:09.597 +0900,8,1,"{""brand"": ""사조대림"", ""grade"": null, ""state"": null, ""weight"": ""160G"", ""confidence"": 0.9, ""weight_unit"": ""G"", ""extracted_at"": ""2025-12-24T21:28:11.206226Z"", ""is_processed"": true, ""weight_value"": 160.0, ""main_ingredient"": ""유부"", ""sub_ingredients"": [""초밥""], ""normalized_ingredient"": ""유부""}"
1993,homeplus,https://mfront.homeplus.co.kr/item?itemNo=070573666&storeType=HYPER&storeId=37,2025-12-20 16:56:09.601 +0900,풀무원 국산콩두부로 만든 유부초밥 165G,풀무원-국산콩두부로-만든-유부초밥-165g,5990,,active,main,,1.00,true,0,,,2025-12-20 16:56:09.603 +0900,2025-12-20 16:56:09.603 +0900,8,1,"{""brand"": ""풀무원"", ""grade"": null, ""state"": null, ""weight"": ""165G"", ""confidence"": 0.9, ""weight_unit"": ""G"", ""extracted_at"": ""2025-12-24T21:28:14.083430Z"", ""is_processed"": true, ""weight_value"": 165.0, ""main_ingredient"": ""두부"", ""sub_ingredients"": [""유부""], ""normalized_ingredient"": ""두부""}"
1997,homeplus,https://mfront.homeplus.co.kr/item?itemNo=070985604&storeType=HYPER&storeId=37,2025-12-20 16:56:09.624 +0900,동원 삼각 유부초밥(4인분) 320G,동원-삼각-유부초밥4인분-320g,7990,,active,main,,1.00,true,0,,,2025-12-20 16:56:09.625 +0900,2025-12-20 16:56:09.625 +0900,8,1,"{""brand"": ""동원"", ""grade"": null, ""state"": null, ""weight"": ""320G"", ""confidence"": 0.9, ""weight_unit"": ""G"", ""extracted_at"": ""2025-12-24T21:28:23.412026Z"", ""is_processed"": true, ""weight_value"": 320.0, ""main_ingredient"": ""유부"", ""sub_ingredients"": [], ""normalized_ingredient"": ""유부""}"
1998,homeplus,https://mfront.homeplus.co.kr/item?itemNo=069739651&storeType=HYPER&storeId=37,2025-12-20 16:56:09.629 +0900,한성 50%당을 낮춘 유부초밥 320G,한성-50당을-낮춘-유부초밥-320g,6490,,active,main,,1.00,true,0,,,2025-12-20 16:56:09.630 +0900,2025-12-20 17:09:04.531 +0900,8,1,"{""brand"": ""한성"", ""grade"": null, ""state"": null, ""weight"": ""320G"", ""confidence"": 0.9, ""weight_unit"": ""G"", ""extracted_at"": ""2025-12-24T21:28:25.801207Z"", ""is_processed"": true, ""weight_value"": 320.0, ""main_ingredient"": ""유부"", ""sub_ingredients"": [""초밥""], ""normalized_ingredient"": ""유부""}"
2000,homeplus,https://mfront.homeplus.co.kr/item?itemNo=071178314&storeType=HYPER&storeId=37,2025-12-20 16:56:09.640 +0900,풀무원 실속 유부초밥 롤유부 260G,풀무원-실속-유부초밥-롤유부-260g,6990,,active,main,,1.00,true,0,,,2025-12-20 16:56:09.641 +0900,2025-12-20 16:56:09.641 +0900,8,1,"{""brand"": ""풀무원"", ""grade"": null, ""state"": null, ""weight"": ""260G"", ""confidence"": 0.9, ""weight_unit"": ""G"", ""extracted_at"": ""2025-12-24T21:28:30.621757Z"", ""is_processed"": true, ""weight_value"": 260.0, ""main_ingredient"": ""유부"", ""sub_ingredients"": [], ""normalized_ingredient"": ""유부""}"
2002,homeplus,https://mfront.homeplus.co.kr/item?itemNo=071089535&storeType=HYPER&storeId=37,2025-12-20 16:56:09.652 +0900,simplus 유부초밥 320G,simplus-유부초밥-320g,3490,,active,main,,1.00,true,0,,,2025-12-20 16:56:09.653 +0900,2025-12-20 16:56:09.653 +0900,8,1,"{""brand"": ""simplus"", ""grade"": null, ""state"": null, ""weight"": ""320G"", ""confidence"": 0.9, ""weight_unit"": ""G"", ""extracted_at"": ""2025-12-24T21:28:34.764915Z"", ""is_processed"": true, ""weight_value"": 320.0, ""main_ingredient"": ""유부"", ""sub_ingredients"": [""초밥""], ""normalized_ingredient"": ""유부""}"
2004,homeplus,https://mfront.homeplus.co.kr/item?itemNo=071167541&storeType=HYPER&storeId=37,2025-12-20 16:56:09.663 +0900,simplus 사각유부초밥(4인분) 280G,simplus-사각유부초밥4인분-280g,2990,,active,main,,1.00,true,0,,,2025-12-20 16:56:09.665 +0900,2025-12-20 16:56:09.665 +0900,8,1,"{""brand"": ""simplus"", ""grade"": null, ""state"": null, ""weight"": ""280G"", ""confidence"": 0.9, ""weight_unit"": ""g"", ""extracted_at"": ""2025-12-24T21:28:39.592913Z"", ""is_processed"": true, ""weight_value"": 280.0, ""main_ingredient"": ""유부"", ""sub_ingredients"": [], ""normalized_ingredient"": ""유부""}"
2007,homeplus,https://mfront.homeplus.co.kr/item?itemNo=127770236&storeType=HYPER&storeId=37,2025-12-20 16:56:09.681 +0900,풀무원 고소한 유부초밥 330G,풀무원-고소한-유부초밥-330g,5690,,active,main,,1.00,true,0,,,2025-12-20 16:56:09.682 +0900,2025-12-20 16:56:09.682 +0900,8,1,"{""brand"": ""풀무원"", ""grade"": null, ""state"": null, ""weight"": ""330G"", ""confidence"": 0.9, ""weight_unit"": ""g"", ""extracted_at"": ""2025-12-24T21:28:46.231437Z"", ""is_processed"": true, ""weight_value"": 330.0, ""main_ingredient"": ""유부"", ""sub_ingredients"": [], ""normalized_ingredient"": ""유부""}"
2011,homeplus,https://mfront.homeplus.co.kr/item?itemNo=069373351&storeType=HYPER&storeId=37,2025-12-20 16:56:09.703 +0900,동원 가쓰오 크랩스 144G,동원-가쓰오-크랩스-144g,4190,,active,main,,1.00,true,0,,,2025-12-20 16:56:09.704 +0900,2025-12-20 16:56:09.704 +0900,8,1,"{""brand"": ""동원"", ""grade"": null, ""state"": null, ""weight"": ""144G"", ""confidence"": 0.9, ""weight_unit"": ""G"", ""extracted_at"": ""2025-12-24T21:28:55.297799Z"", ""is_processed"": true, ""weight_value"": 144.0, ""main_ingredient"": ""가쓰오"", ""sub_ingredients"": [""크랩스""], ""normalized_ingredient"": ""가쓰오""}"
2013,homeplus,https://mfront.homeplus.co.kr/item?itemNo=058032910&storeType=HYPER&storeId=37,2025-12-20 16:56:09.713 +0900,홈플러스시그니처 김밥 맛살 165G,홈플러스시그니처-김밥-맛살-165g,1590,,active,main,,1.00,true,0,,,2025-12-20 16:56:09.715 +0900,2025-12-20 16:56:09.715 +0900,8,1,"{""brand"": ""홈플러스시그니처"", ""grade"": null, ""state"": null, ""weight"": ""165G"", ""confidence"": 0.9, ""weight_unit"": ""G"", ""extracted_at"": ""2025-12-24T21:28:59.651199Z"", ""is_processed"": true, ""weight_value"": 165.0, ""main_ingredient"": ""맛살"", ""sub_ingredients"": [], ""normalized_ingredient"": ""맛살""}"
2014,homeplus,https://mfront.homeplus.co.kr/item?itemNo=113134654&storeType=HYPER&storeId=37,2025-12-20 16:56:09.719 +0900,사조대림 오양 맛살 270G,사조대림-오양-맛살-270g,2290,,active,main,,1.00,true,0,,,2025-12-20 16:56:09.720 +0900,2025-12-20 16:56:09.720 +0900,8,1,"{""brand"": ""사조대림"", ""grade"": null, ""state"": null, ""weight"": ""270G"", ""confidence"": 0.9, ""weight_unit"": ""G"", ""extracted_at"": ""2025-12-24T21:29:02.133761Z"", ""is_processed"": true, ""weight_value"": 270.0, ""main_ingredient"": ""맛살"", ""sub_ingredients"": [], ""normalized_ingredient"": ""맛살""}"
2017,homeplus,https://mfront.homeplus.co.kr/item?itemNo=113462535&storeType=HYPER&storeId=37,2025-12-20 16:56:09.735 +0900,사조대림 크라비아 기획 160G+80G,사조대림-크라비아-기획-160g80g,5490,,active,main,,1.00,true,0,,,2025-12-20 16:56:09.736 +0900,2025-12-20 17:09:04.864 +0900,8,1,"{""brand"": ""사조대림"", ""grade"": null, ""state"": null, ""weight"": ""160G+80G"", ""confidence"": 0.9, ""weight_unit"": ""G"", ""extracted_at"": ""2025-12-24T21:29:11.057628Z"", ""is_processed"": true, ""weight_value"": 160.0, ""main_ingredient"": ""크라비아"", ""sub_ingredients"": [], ""normalized_ingredient"": ""크라비아""}"
2020,homeplus,https://mfront.homeplus.co.kr/item?itemNo=070492427&storeType=HYPER&storeId=37,2025-12-20 16:56:09.751 +0900,사조대림 로얄크랩 100G*2,사조대림-로얄크랩-100g2,5990,,active,main,,1.00,true,0,,,2025-12-20 16:56:09.753 +0900,2025-12-20 16:56:09.753 +0900,8,1,"{""brand"": ""사조대림"", ""grade"": null, ""state"": null, ""weight"": ""100G*2"", ""confidence"": 0.9, ""weight_unit"": ""g"", ""extracted_at"": ""2025-12-24T21:29:17.232247Z"", ""is_processed"": true, ""weight_value"": 200.0, ""main_ingredient"": ""게"", ""sub_ingredients"": [], ""normalized_ingredient"": ""게""}"
2022,homeplus,https://mfront.homeplus.co.kr/item?itemNo=058032927&storeType=HYPER&storeId=37,2025-12-20 16:56:09.762 +0900,홈플러스시그니처 더 크랩 180G,홈플러스시그니처-더-크랩-180g,2290,,active,main,,1.00,true,0,,,2025-12-20 16:56:09.764 +0900,2025-12-20 16:56:09.764 +0900,8,1,"{""brand"": ""홈플러스시그니처"", ""grade"": null, ""state"": null, ""weight"": ""180G"", ""confidence"": 0.9, ""weight_unit"": ""G"", ""extracted_at"": ""2025-12-24T21:29:21.523453Z"", ""is_processed"": true, ""weight_value"": 180.0, ""main_ingredient"": ""게"", ""sub_ingredients"": [], ""normalized_ingredient"": ""게""}"
2024,homeplus,https://mfront.homeplus.co.kr/item?itemNo=070492358&storeType=HYPER&storeId=37,2025-12-20 16:56:09.774 +0900,사조대림 김밥애 랍스터 330G,사조대림-김밥애-랍스터-330g,7490,,active,main,,1.00,true,0,,,2025-12-20 16:56:09.775 +0900,2025-12-20 17:09:04.967 +0900,8,1,"{""brand"": ""사조대림"", ""grade"": null, ""state"": null, ""weight"": ""330G"", ""confidence"": 0.9, ""weight_unit"": ""G"", ""extracted_at"": ""2025-12-24T21:29:25.878050Z"", ""is_processed"": true, ""weight_value"": 330.0, ""main_ingredient"": ""랍스터"", ""sub_ingredients"": [], ""normalized_ingredient"": ""랍스터""}"
2025,homeplus,https://mfront.homeplus.co.kr/item?itemNo=113462391&storeType=HYPER&storeId=37,2025-12-20 16:56:09.780 +0900,사조대림 게 맛살 큰잔치 500G,사조대림-게-맛살-큰잔치-500g,3990,,active,main,,1.00,true,0,,,2025-12-20 16:56:09.781 +0900,2025-12-20 16:56:09.781 +0900,8,1,"{""brand"": ""사조대림"", ""grade"": null, ""state"": null, ""weight"": ""500G"", ""confidence"": 0.9, ""weight_unit"": ""G"", ""extracted_at"": ""2025-12-24T21:29:28.266117Z"", ""is_processed"": true, ""weight_value"": 500.0, ""main_ingredient"": ""게"", ""sub_ingredients"": [], ""normalized_ingredient"": ""게""}"
2037,homeplus,https://mfront.homeplus.co.kr/item?itemNo=071217517&storeType=HYPER&storeId=37,2025-12-20 16:56:09.844 +0900,삼진어묵 딱한끼 어묵탕 (가쓰오맛) 280G,삼진어묵-딱한끼-어묵탕-가쓰오맛-280g,4990,,active,main,,1.00,true,0,,,2025-12-20 16:56:09.845 +0900,2025-12-20 16:56:09.845 +0900,8,1,"{""brand"": ""삼진어묵"", ""grade"": null, ""state"": null, ""weight"": ""280G"", ""confidence"": 0.9, ""weight_unit"": ""g"", ""extracted_at"": ""2025-12-24T21:29:55.995260Z"", ""is_processed"": true, ""weight_value"": 280.0, ""main_ingredient"": ""어묵"", ""sub_ingredients"": [], ""normalized_ingredient"": ""어묵""}"
2040,homeplus,https://mfront.homeplus.co.kr/item?itemNo=069798234&storeType=HYPER&storeId=37,2025-12-20 16:56:09.861 +0900,환공어묵 부산명품 물떡 어묵꼬치 10입 460G,환공어묵-부산명품-물떡-어묵꼬치-10입-460g,7990,,active,main,,1.00,true,0,,,2025-12-20 16:56:09.862 +0900,2025-12-20 16:56:09.862 +0900,8,1,"{""brand"": ""환공어묵"", ""grade"": null, ""state"": null, ""weight"": ""460G"", ""confidence"": 0.9, ""weight_unit"": ""g"", ""extracted_at"": ""2025-12-24T21:30:03.286280Z"", ""is_processed"": true, ""weight_value"": 460.0, ""main_ingredient"": ""어묵"", ""sub_ingredients"": [""물떡""], ""normalized_ingredient"": ""어묵""}"
2041,homeplus,https://mfront.homeplus.co.kr/item?itemNo=070486176&storeType=HYPER&storeId=37,2025-12-20 16:56:09.867 +0900,동원 바른어묵 85%실꼬리돔 사각 180G,동원-바른어묵-85실꼬리돔-사각-180g,3990,3990,active,main,,1.00,true,0,,,2025-12-20 16:56:09.868 +0900,2025-12-20 17:09:05.582 +0900,8,1,"{""brand"": ""동원"", ""grade"": null, ""state"": null, ""weight"": ""180G"", ""confidence"": 0.9, ""weight_unit"": ""G"", ""extracted_at"": ""2025-12-24T21:30:05.740571Z"", ""is_processed"": true, ""weight_value"": 180.0, ""main_ingredient"": ""어묵"", ""sub_ingredients"": [], ""normalized_ingredient"": ""어묵""}"
2050,homeplus,https://mfront.homeplus.co.kr/item?itemNo=071168044&storeType=HYPER&storeId=37,2025-12-20 16:56:09.918 +0900,simplus 국탕종합어묵 1KG,simplus-국탕종합어묵-1kg,4990,,active,main,,1.00,true,0,,,2025-12-20 16:56:09.919 +0900,2025-12-20 16:56:09.919 +0900,8,1,"{""brand"": ""simplus"", ""grade"": null, ""state"": null, ""weight"": ""1KG"", ""confidence"": 0.9, ""weight_unit"": ""kg"", ""extracted_at"": ""2025-12-24T21:30:29.057557Z"", ""is_processed"": true, ""weight_value"": 1.0, ""main_ingredient"": ""어묵"", ""sub_ingredients"": [], ""normalized_ingredient"": ""어묵""}"
2052,homeplus,https://mfront.homeplus.co.kr/item?itemNo=071168119&storeType=HYPER&storeId=37,2025-12-20 16:56:09.929 +0900,simplus 오징어볼어묵 290G,simplus-오징어볼어묵-290g,2990,,active,main,,1.00,true,0,,,2025-12-20 16:56:09.930 +0900,2025-12-20 16:56:09.930 +0900,8,1,"{""brand"": ""simplus"", ""grade"": null, ""state"": null, ""weight"": ""290G"", ""confidence"": 0.9, ""weight_unit"": ""g"", ""extracted_at"": ""2025-12-24T21:30:34.244887Z"", ""is_processed"": true, ""weight_value"": 290.0, ""main_ingredient"": ""오징어"", ""sub_ingredients"": [""어묵""], ""normalized_ingredient"": ""오징어""}"
2056,homeplus,https://mfront.homeplus.co.kr/item?itemNo=136058272&storeType=HYPER&storeId=37,2025-12-20 16:56:09.954 +0900,삼진어묵 풍성한 모듬어묵 924G,삼진어묵-풍성한-모듬어묵-924g,14990,,active,main,,1.00,true,0,,,2025-12-20 16:56:09.956 +0900,2025-12-20 16:56:09.956 +0900,8,1,"{""brand"": ""삼진어묵"", ""grade"": null, ""state"": null, ""weight"": ""924G"", ""confidence"": 0.9, ""weight_unit"": ""G"", ""extracted_at"": ""2025-12-24T21:30:44.293625Z"", ""is_processed"": true, ""weight_value"": 924.0, ""main_ingredient"": ""어묵"", ""sub_ingredients"": [], ""normalized_ingredient"": ""어묵""}"
2058,homeplus,https://mfront.homeplus.co.kr/item?itemNo=071168160&storeType=HYPER&storeId=37,2025-12-20 16:56:09.967 +0900,simplus 구운부들어묵 280G,simplus-구운부들어묵-280g,2990,,active,main,,1.00,true,0,,,2025-12-20 16:56:09.968 +0900,2025-12-20 16:56:09.968 +0900,8,1,"{""brand"": ""simplus"", ""grade"": null, ""state"": null, ""weight"": ""280G"", ""confidence"": 0.9, ""weight_unit"": ""G"", ""extracted_at"": ""2025-12-24T21:30:48.904685Z"", ""is_processed"": true, ""weight_value"": 280.0, ""main_ingredient"": ""부들어묵"", ""sub_ingredients"": [], ""normalized_ingredient"": ""부들어묵""}"
2061,homeplus,https://mfront.homeplus.co.kr/item?itemNo=071168102&storeType=HYPER&storeId=37,2025-12-20 16:56:09.981 +0900,simplus 우엉볼어묵 320G,simplus-우엉볼어묵-320g,2990,,active,main,,1.00,true,0,,,2025-12-20 16:56:09.982 +0900,2025-12-20 16:56:09.982 +0900,8,1,"{""brand"": ""simplus"", ""grade"": null, ""state"": null, ""weight"": ""320G"", ""confidence"": 0.9, ""weight_unit"": ""G"", ""extracted_at"": ""2025-12-24T21:30:56.036858Z"", ""is_processed"": true, ""weight_value"": 320.0, ""main_ingredient"": ""우엉"", ""sub_ingredients"": [""어묵""], ""normalized_ingredient"": ""우엉""}"
2063,homeplus,https://mfront.homeplus.co.kr/item?itemNo=123718796&storeType=HYPER&storeId=37,2025-12-20 16:56:09.991 +0900,씨제이 삼호 안심 부산어묵 얇은사각 200G*2,씨제이-삼호-안심-부산어묵-얇은사각-200g2,4690,4690,active,main,,1.00,true,0,,,2025-12-20 16:56:09.992 +0900,2025-12-20 17:09:06.051 +0900,8,1,"{""brand"": ""CJ"", ""grade"": null, ""state"": null, ""weight"": ""200G*2"", ""confidence"": 0.9, ""weight_unit"": ""G"", ""extracted_at"": ""2025-12-24T21:31:01.142839Z"", ""is_processed"": true, ""weight_value"": 400.0, ""main_ingredient"": ""어묵"", ""sub_ingredients"": [], ""normalized_ingredient"": ""어묵""}"
2065,homeplus,https://mfront.homeplus.co.kr/item?itemNo=106314139&storeType=HYPER&storeId=37,2025-12-20 16:56:10.001 +0900,씨제이 삼호 얼큰한 오뎅 한그릇 360G,씨제이-삼호-얼큰한-오뎅-한그릇-360g,3790,,active,main,,1.00,true,0,,,2025-12-20 16:56:10.002 +0900,2025-12-20 16:56:10.002 +0900,8,1,"{""brand"": ""CJ"", ""grade"": null, ""state"": null, ""weight"": ""360G"", ""confidence"": 0.9, ""weight_unit"": ""G"", ""extracted_at"": ""2025-12-24T21:31:06.414503Z"", ""is_processed"": true, ""weight_value"": 360.0, ""main_ingredient"": ""오뎅"", ""sub_ingredients"": [], ""normalized_ingredient"": ""오뎅""}"
2066,homeplus,https://mfront.homeplus.co.kr/item?itemNo=123108695&storeType=HYPER&storeId=37,2025-12-20 16:56:10.006 +0900,사조대림 부산어묵 마당놀이 사각어묵 350G,사조대림-부산어묵-마당놀이-사각어묵-350g,2490,,active,main,,1.00,true,0,,,2025-12-20 16:56:10.007 +0900,2025-12-20 16:56:10.007 +0900,8,1,"{""brand"": ""사조대림"", ""grade"": null, ""state"": null, ""weight"": ""350G"", ""confidence"": 0.9, ""weight_unit"": ""g"", ""extracted_at"": ""2025-12-24T21:31:09.509952Z"", ""is_processed"": true, ""weight_value"": 350.0, ""main_ingredient"": ""어묵"", ""sub_ingredients"": [], ""normalized_ingredient"": ""어묵""}"
2070,homeplus,https://mfront.homeplus.co.kr/item?itemNo=125165392&storeType=HYPER&storeId=37,2025-12-20 16:56:10.026 +0900,사조대림 실 곤약 400G,사조대림-실-곤약-400g,2490,,active,main,,1.00,true,0,,,2025-12-20 16:56:10.027 +0900,2025-12-20 16:56:10.027 +0900,8,1,"{""brand"": ""사조대림"", ""grade"": null, ""state"": null, ""weight"": ""400G"", ""confidence"": 0.9, ""weight_unit"": ""g"", ""extracted_at"": ""2025-12-24T21:31:19.800286Z"", ""is_processed"": true, ""weight_value"": 400.0, ""main_ingredient"": ""곤약"", ""sub_ingredients"": [], ""normalized_ingredient"": ""곤약""}"
2072,homeplus,https://mfront.homeplus.co.kr/item?itemNo=071182689&storeType=HYPER&storeId=37,2025-12-20 16:56:10.041 +0900,simplus 어묵바 450G(90G*5),simplus-어묵바-450g90g5,4990,,active,main,,1.00,true,0,,,2025-12-20 16:56:10.043 +0900,2025-12-20 16:56:10.043 +0900,8,1,"{""brand"": ""simplus"", ""grade"": null, ""state"": null, ""weight"": ""450G(90G*5)"", ""confidence"": 0.9, ""weight_unit"": ""g"", ""extracted_at"": ""2025-12-24T21:31:24.612104Z"", ""is_processed"": true, ""weight_value"": 450.0, ""main_ingredient"": ""어묵"", ""sub_ingredients"": [], ""normalized_ingredient"": ""어묵""}"
2074,homeplus,https://mfront.homeplus.co.kr/item?itemNo=128801476&storeType=HYPER&storeId=37,2025-12-20 16:56:10.053 +0900,삼진어묵 땡초말이 어묵 320G,삼진어묵-땡초말이-어묵-320g,5490,,active,main,,1.00,true,0,,,2025-12-20 16:56:10.054 +0900,2025-12-20 16:56:10.054 +0900,8,1,"{""brand"": ""삼진어묵"", ""grade"": null, ""state"": null, ""weight"": ""320G"", ""confidence"": 0.9, ""weight_unit"": ""G"", ""extracted_at"": ""2025-12-24T21:31:29.831513Z"", ""is_processed"": true, ""weight_value"": 320.0, ""main_ingredient"": ""어묵"", ""sub_ingredients"": [""땡초""], ""normalized_ingredient"": ""어묵""}"
2075,homeplus,https://mfront.homeplus.co.kr/item?itemNo=071151997&storeType=HYPER&storeId=37,2025-12-20 16:56:10.058 +0900,씨제이 삼호 부산어묵 바른사각 240G*3,씨제이-삼호-부산어묵-바른사각-240g3,4390,,active,main,,1.00,true,0,,,2025-12-20 16:56:10.059 +0900,2025-12-20 16:56:10.059 +0900,8,1,"{""brand"": ""CJ"", ""grade"": null, ""state"": null, ""weight"": ""240G*3"", ""confidence"": 0.9, ""weight_unit"": ""G"", ""extracted_at"": ""2025-12-24T21:31:32.170993Z"", ""is_processed"": true, ""weight_value"": 240.0, ""main_ingredient"": ""어묵"", ""sub_ingredients"": [], ""normalized_ingredient"": ""어묵""}"
2079,homeplus,https://mfront.homeplus.co.kr/item?itemNo=100338789&storeType=HYPER&storeId=37,2025-12-20 16:56:10.079 +0900,씨제이 삼호 부산어묵 골드사각 315G,씨제이-삼호-부산어묵-골드사각-315g,2690,,active,main,,1.00,true,0,,,2025-12-20 16:56:10.080 +0900,2025-12-20 16:56:10.080 +0900,8,1,"{""brand"": ""CJ"", ""grade"": null, ""state"": null, ""weight"": ""315G"", ""confidence"": 0.9, ""weight_unit"": ""G"", ""extracted_at"": ""2025-12-24T21:31:42.269124Z"", ""is_processed"": true, ""weight_value"": 315.0, ""main_ingredient"": ""어묵"", ""sub_ingredients"": [], ""normalized_ingredient"": ""어묵""}"
2080,homeplus,https://mfront.homeplus.co.kr/item?itemNo=071299914&storeType=HYPER&storeId=37,2025-12-20 16:56:10.088 +0900,환공어묵 명품 마라꼬치 10입 350G,환공어묵-명품-마라꼬치-10입-350g,7990,,active,main,,1.00,true,0,,,2025-12-20 16:56:10.089 +0900,2025-12-20 16:56:10.089 +0900,8,1,"{""brand"": ""환공"", ""grade"": null, ""state"": null, ""weight"": ""350G"", ""confidence"": 0.9, ""weight_unit"": ""g"", ""extracted_at"": ""2025-12-24T21:31:44.706837Z"", ""is_processed"": true, ""weight_value"": 350.0, ""main_ingredient"": ""어묵"", ""sub_ingredients"": [""마라꼬치""], ""normalized_ingredient"": ""어묵""}"
2082,homeplus,https://mfront.homeplus.co.kr/item?itemNo=070290303&storeType=HYPER&storeId=37,2025-12-20 16:56:10.103 +0900,삼진어묵 오징어땡 160G,삼진어묵-오징어땡-160g,3990,,active,main,,1.00,true,0,,,2025-12-20 16:56:10.104 +0900,2025-12-20 16:56:10.104 +0900,8,1,"{""brand"": ""삼진어묵"", ""grade"": null, ""state"": null, ""weight"": ""160G"", ""confidence"": 0.9, ""weight_unit"": ""G"", ""extracted_at"": ""2025-12-24T21:31:49.595294Z"", ""is_processed"": true, ""weight_value"": 160.0, ""main_ingredient"": ""오징어"", ""sub_ingredients"": [], ""normalized_ingredient"": ""오징어""}"
